tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,retweet_count,text,tweet_created,latitude,longitude,expertai_sentiment,emotions
5.70E+17,negative,1,Customer Service Issue,1,United,d_goodspeed,0,@united it won't help...been there done that.,23/02/2015 9:20,40.17572969,-119.0535546,-26.39,Awful
5.70E+17,negative,1,Flight Attendant Complaints,0.3469,United,unvoiced,0,@united forces us to check our baby bag on overbooked flight complains to wife that we need to much for our baby.. united has no baby meals,23/02/2015 9:17,37.66902169,-119.1241318,-10.8,Sad
5.70E+17,positive,0.3646,,0,United,DanaHFreeman,0,@united would love help getting there today. In #EWR now. Will take any airline and connections. Thx,23/02/2015 9:16,38.4542878,-119.1228957,-2.7,Sad
5.70E+17,negative,1,Flight Attendant Complaints,0.6546,United,unvoiced,0,@united today take flight to san francisco. .. refuse to let us board with baby early... time we board wont let us take baby carryon bag,23/02/2015 9:16,36.08309568,-118.9385271,-7.9,Sad
5.70E+17,negative,1,Can't Tell,0.3481,United,_mhertz,1,@united we had four scheduled flights on this reservation and literally did not take one! Unreal,23/02/2015 9:14,36.12501371,-119.7775796,0,Meh
5.70E+17,negative,1,Customer Service Issue,0.6773,United,unvoiced,0,@united in ORD hotel issued to my 4yr old. Tickets needed fixing again another hour and 5 agents l8r nightmare still not over,23/02/2015 9:14,36.61714639,-118.7670679,0.6,Meh
5.70E+17,negative,1,Flight Booking Problems,0.6632,United,unvoiced,0,@united 3 hours to rebook but 8 hours l8r the same problem again. Arrive at gate stopped cause now infant is sitting in 4 yr old lap,23/02/2015 9:12,39.69773433,-119.235841,-16.7,Sad
5.70E+17,negative,1,Customer Service Issue,1,United,unvoiced,0,@united arrived in YYZ to take our flight to Taiwan. Reservation missing our ticket numbers. Slow agent Sukhdeep caused us to miss our flt.,23/02/2015 9:12,33.33834286,-119.6793582,-15.1,Sad
5.70E+17,positive,1,,,United,D_WaYnE_01,0,@united thank you!,23/02/2015 9:10,35.86451157,-119.6443107,19.2,Happy
5.70E+17,positive,1,,,United,gwen1013,0,@united Thanks for the update.,23/02/2015 9:09,32.14612341,-119.198463,32.9,Awesome
5.70E+17,negative,1,Can't Tell,0.3442,United,JuanseMolano,0,@united and those three people were Awesome working very long hours. It is easy to say sorry on Twitter but you should help your ppl @EWR,23/02/2015 9:09,36.32323921,-119.4026899,18.2,Happy
5.70E+17,negative,1,Customer Service Issue,1,United,JuanseMolano,0,@united I guess. But what is the excuse for understaffed costumer services? 3 people had to deal with lots of angry passengers. Weather too?,23/02/2015 9:08,37.82905419,-119.7063305,-16.5,Sad
5.70E+17,negative,1,Cancelled Flight,1,United,PhilipRose,0,"@united ,now you have Cancelled Flightled my wife and daughter's flt?? What's going on? Follow me so I can dm details.",23/02/2015 9:04,37.24164628,-117.9164037,0,Meh
5.70E+17,negative,1,Cancelled Flight,0.707,United,gwen1013,0,@united Has it departed? I was awaiting an inbound plane yesterday for three hours and it never arrived. Had to stay overnight (again).,23/02/2015 9:02,33.73393314,-119.8136668,1.79,Meh
5.70E+17,neutral,1,,,United,BossDDS,0,@united #UnitedAirlines Any other way ORD to ABQ anytime within the next 7 hours?,23/02/2015 9:02,37.48788712,-119.6191703,0,Meh
5.70E+17,positive,0.6559,,,United,bravesandbeer,0,@united just confirmed a seat! Crisis averted! Beers won't be missed now,23/02/2015 9:01,39.98486258,-118.1316053,-6,Sad
5.70E+17,negative,1,Customer Service Issue,0.6232,United,ChelseaRhane,0,@united was that English? I'll DM though I don't think you'll make a plane appear.,23/02/2015 9:00,38.35434664,-119.2012298,-0.69,Meh
5.70E+17,negative,1,Late Flight,1,United,Natemaniac12,0,@united looks like today will be my 6th consecutive delayed flight from you...do I win a prize??? @Southwest Air why don't you fly to SBA? 😭,23/02/2015 8:59,39.26932359,-118.9514619,3.09,Happy
5.70E+17,negative,1,Late Flight,0.3456,United,chefpaulcia,0,@united sitting in a plane with no pilot.  Thanks! #waitingonapilot #denver #siouxfalls #whyairtravelsucks,23/02/2015 8:57,35.67686191,-119.1816633,21.89,Happy
5.70E+17,positive,1,,,United,kristen_e_short,0,@united Understood and thanks! I should have tried reaching out sooner.,23/02/2015 8:57,35.56997867,-119.3233325,26,Awesome
5.70E+17,negative,1,Can't Tell,0.3596,United,ganteisan,1,@united already done that. the answer i got was... oops we can give you miles and we're very sorry. but who pays for my discomfort for 9 h?,23/02/2015 8:55,36.84375474,-119.2110751,-43.5,Awful
5.70E+17,negative,0.6667,Cancelled Flight,0.3438,United,bgroberto3246,0,@united received hotel but no food.  Also email for 3750 miles.  Last trip had 3 hr delay and 5000 miles - so less for Cancelled Flightlation?,23/02/2015 8:54,36.11642477,-120.0344023,11.1,Happy
5.70E+17,negative,1,Late Flight,1,United,gwen1013,1,@united Do we know why UA5282 is delayed x2)? This is getting crazy. I've already had 2 overnight delays. #UnitedAirlines,23/02/2015 8:52,38.54429832,-120.0718592,-9.6,Sad
5.70E+17,neutral,0.6559,,,United,Lincoln_Arms,0,@united follow back and I'll give you the details.,23/02/2015 8:50,33.8883112,-118.6743441,0,Meh
5.70E+17,negative,1,Late Flight,1,United,LukeXuanLiu,1,"@united and most frustratingly, all this delay happened either at the gate, or even onboard the aircraft! No heads up in advance!!!",23/02/2015 8:50,36.38133061,-119.1892694,-4.3,Sad
5.70E+17,positive,0.6333,,0,United,jakebellz,0,@united The DEN b44 agent (9:30am) was amazing. The MPAgent at check in? She sucks. @seanMFmadden @PeterStraubMMA @jmercadoMMA @TonySimsMMA,23/02/2015 8:50,39.54376358,-119.4455815,6.4,Happy
5.70E+17,negative,1,Late Flight,1,United,LukeXuanLiu,0,"@united my UA3426 on 2/19 was also delayed by 2 hours, stretching my trip way past the midnight, extremely exhausting!",23/02/2015 8:48,36.12583655,-118.8462357,-4.3,Sad
5.70E+17,negative,1,Late Flight,0.664,United,JoeSchueller,0,@united Ha… you rebooked me in to an 11 hr layover &amp; are robbing me of a night with my family. Too Late Flight for that. Just fly on time for once.,23/02/2015 8:48,37.22886163,-120.7255826,-9.6,Sad
5.70E+17,negative,1,Late Flight,1,United,LukeXuanLiu,0,@united switched to fly united from delta for the past two trips and was very disappointed. Now my UA4646 on 2/23 is delayed by 3 hours!!,23/02/2015 8:46,35.65999916,-119.9539123,-6.59,Sad
5.70E+17,positive,1,,,United,danazezzo,0,@united traveling with @MegZezzo who is injured. Gate agent in Chicago was Awesome helping her. TY #roadwarrior,23/02/2015 8:46,36.29549835,-119.7115539,4.3,Happy
5.70E+17,negative,1,Late Flight,1,United,kermudgeon,0,@united  #UnitedAirlines  how long will1531 be delayed.,23/02/2015 8:45,36.80410114,-119.530432,0,Meh
5.70E+17,negative,1,Late Flight,1,United,kermudgeon,0,@united Why isn't the flight status updated to delayed UA1532 no board,23/02/2015 8:42,37.69884024,-119.4227805,1,Meh
5.70E+17,negative,1,Flight Attendant Complaints,0.3784,United,twitarse,0,@united I paid for economy plus and you put me in the last boarding group so I have to gate check my bags too? @VirginAmerica knows better..,23/02/2015 8:41,37.43376755,-119.065133,2.7,Happy
5.70E+17,negative,1,Bad Flight,0.6907,United,ganteisan,1,@united i travelled from SCL- IHA feb 17. the AC on my sit (21L) was ON all night. I complaint to FA who never gave me a real answer. Help!,23/02/2015 8:38,38.56309104,-119.2873704,16.89,Happy
5.70E+17,negative,1,Late Flight,1,United,BossDDS,1,@united you suck.    9 hour delay?!,23/02/2015 8:38,36.6207262,-119.9165345,-20.29,Sad
5.70E+17,negative,1,Can't Tell,0.6733,United,tinsleyjim,0,@united you are the worst airline in the world! From your crap website to your worthless app to your Late Flight flight. You SUCK! Just shut down.,23/02/2015 8:30,39.44152962,-119.8141389,-33.4,Awful
5.70E+17,neutral,0.3505,,0,United,bsaitz,0,"@united @scotthroth scott, need a good book suggestion?",23/02/2015 8:26,39.78215707,-118.4004373,3.59,Happy
5.70E+17,negative,0.6589,Customer Service Issue,0.6589,United,kristen_e_short,0,"@united JH, thanks so much for reaching out. I was able to get assistance after waiting for 70 minutes.",23/02/2015 8:23,37.52432492,-119.0072236,13.69,Happy
5.70E+17,negative,1,Late Flight,1,United,ahpandya747,0,@united 3866 is at a stand still! No pilot or paperwork for fix over 25mins! Problem was fixed 30mins ago. Flight is as is delayed!,23/02/2015 8:21,34.23562388,-119.5429661,-9,Sad
5.70E+17,neutral,1,,,United,thepointskid,0,@united please see dm!!,23/02/2015 8:19,39.71977011,-120.1361072,19.2,Happy
5.70E+17,negative,1,Flight Attendant Complaints,0.7021,United,cfacekillah,0,@united. Is it reasonable to wait 45 mins for the bag you made me check because the flight staff couldn't police the overhead bins?,23/02/2015 8:05,37.68669976,-119.4764386,-0.5,Meh
5.70E+17,negative,0.6389,Customer Service Issue,0.6389,United,cslhilo,0,@united Please msg me a # for customer service. I will have an invoice for my dry cleaning but won't be able take wet clothes to the airport,23/02/2015 7:55,36.11598553,-119.1625644,-4.8,Sad
5.70E+17,negative,1,Customer Service Issue,0.3388,United,generationKYLIE,0,@united AN HOUR DELAY BECAUSE YOU CAN'T PRINT A PIECE OF PAPER!,23/02/2015 7:55,36.89964224,-119.3313278,-15.39,Sad
5.70E+17,negative,0.6545,Customer Service Issue,0.6545,United,jnostrant,0,@united still no response??,23/02/2015 7:54,33.95770811,-118.7745618,21.89,Happy
5.70E+17,neutral,1,,,United,HargobindV,0,@united 4 people MCI to DEL. Preferably with Jet Airways EWR-BRU-DEL segment. Anytime in December,23/02/2015 7:52,34.38922362,-119.4863464,0,Meh
5.70E+17,negative,0.6821,Customer Service Issue,0.6821,United,micheleliston,0,@united should have been able to get seat assign without paying $174 more - cust sec should have done that for me,23/02/2015 7:48,35.87069139,-120.0004908,0,Meh
5.70E+17,negative,0.6559,Customer Service Issue,0.6559,United,MikeShor,1,"@united There is no ""reference number."" Your agent told me to ""just drive to the airport"" because ""I can't reach anyone there to deliver...""",23/02/2015 7:47,32.74875822,-118.706135,-1.39,Meh
5.70E+17,negative,0.708,Bad Flight,0.3591,United,JohntheKiwi,0,@united Slightly better. Crew spent a long time searching for better altitude. Would have helped to let pax in on why all the sharp drops.,23/02/2015 7:47,38.29472314,-120.0287535,11.3,Happy
5.70E+17,negative,0.6923,Can't Tell,0.3516,United,Kris_KAS,0,@united My credit card was charged on the transaction when I was told it would not be. If the charge goes through I will be contacting you.,23/02/2015 7:44,36.39880552,-119.3148731,1.7,Meh
5.70E+17,negative,0.6735,Flight Booking Problems,0.3469,United,apharkins,0,@united my PQMs and PQDs are no longer showing up correctly in my MileagePlus acct. How can I get this fixed?,23/02/2015 7:43,35.37918668,-119.167611,-1.5,Meh
5.70E+17,positive,0.6576,,,United,e_russell,0,@united Thanks!,23/02/2015 7:42,31.47828671,-119.1550151,38.4,Awesome
5.70E+17,negative,1,Can't Tell,0.6392,United,ScottHRoth,0,@united 768 SFO to BOS and no internet it is 2015 what gives?,23/02/2015 7:38,38.03611239,-120.2827261,0,Meh
5.70E+17,negative,1,Customer Service Issue,1,United,jacob_bach,0,"@united is the worst. Worst reservation policies. Worst costumer service. Worst worst worst. Congrats, @Delta you're not that bad!",23/02/2015 7:31,37.52010619,-118.4253025,-100,Awful
5.70E+17,negative,1,Flight Booking Problems,0.6495,United,christinphillip,0,@united I am trying to make/change reservations and getting extremely frustrated!!! Giving up and trying another airline!!!,23/02/2015 7:28,39.69000894,-120.0052221,-31.7,Awful
5.70E+17,negative,0.68,Customer Service Issue,0.68,United,melonbee,0,"@united I got email update but still no ETA. More communication/details, apology + info on compensation rights would go a long way",23/02/2015 7:24,34.69187392,-119.6220126,5.69,Happy
5.70E+17,negative,1,Late Flight,1,United,DanaHFreeman,0,@united Late Flight crew into #btv last nite delayed todays flt. Will miss connection to #cun. Why do I have to play for hotel tonight in #ewr?,23/02/2015 7:23,38.8127863,-118.8438908,-5.5,Sad
5.70E+17,negative,1,Customer Service Issue,0.657,United,ErinHughey,0,@united no they aren't - I just called to check. #WORSTCUSTOMERSERVICE,23/02/2015 7:22,39.76361495,-119.3733925,3.2,Happy
5.70E+17,negative,1,Late Flight,0.6421,United,jasoncarpio,0,@united passengers should have been rerouted to match the intended arrival time (even if you have to incur cost to put us in other airlines),23/02/2015 7:21,36.39753166,-118.8352945,-2.7,Sad
5.70E+17,positive,0.6289,,0,United,sentientcheese,0,"@united been solved,  they finally picked up the second time I called,  thanks for the response JH!  7:21 to dulles works!",23/02/2015 7:20,36.51210355,-119.4745138,8.39,Happy
5.70E+17,negative,1,Customer Service Issue,0.3481,United,rissels,0,"@united need to work on your #United #flierfriendly program. At the very least, clue in your flight attendants.",23/02/2015 7:16,34.21287435,-119.0211385,7.09,Happy
5.70E+17,negative,1,Lost Luggage,1,United,rissels,0,@united space. Doctors' notes and everything. And on my first trip they lost my first suitcase. Among other issues- not pleased with #united,23/02/2015 7:16,35.45573592,-118.8985982,-14.19,Sad
5.70E+17,negative,1,Customer Service Issue,0.3463,United,rissels,0,@united 's new #flierfriendly is garbage. Just had to cry to get attendant to find a place for my medical supplies with limited overhead,23/02/2015 7:15,40.45204648,-119.3227819,-39.09,Awful
5.70E+17,negative,1,Late Flight,1,United,debragordon2012,0,@united. epic fail. @reagan. no jetway. been here 15 mins on tarmac!,23/02/2015 7:13,37.21599964,-119.1006954,-5.9,Sad
5.70E+17,neutral,1,,,United,adamdpeterson,0,@united at the gate! IAD to RDU,23/02/2015 7:12,35.0796844,-118.9936593,0,Meh
5.70E+17,negative,0.6771,Late Flight,0.6771,United,HeidiJern,0,"@united thanks for the link, now finally arrived in Brussels, 9 h after schedule...",23/02/2015 7:07,35.97467435,-119.351575,2.7,Happy
5.70E+17,neutral,0.6763,,0,United,AlMehairiAUH,0,@United to operated #B767-300ER from #Newark to #Zurich @ZRH_airport replacing B767-400ER between 6MAY-23SEP instead till 23OCT #avgeek,23/02/2015 7:05,37.49607516,-119.2428983,0,Meh
5.70E+17,negative,1,Lost Luggage,1,United,ErinHughey,0,@united 2nd flight in two weeks that you have lost my bag!  Taking my 1K status to @AmericanAir #neveragain #WORSTCUSTOMERSERVICE,23/02/2015 7:05,34.37823884,-119.4055078,-5.19,Sad
5.70E+17,neutral,1,,,United,Ed_Cabello,0,@united Hi! what is the phone number for reservations in Venezuela? Thanks,23/02/2015 7:04,35.60859548,-119.7439802,34.7,Awesome
5.70E+17,neutral,1,,,United,jgedzelman,0,@united can I request a ticket change through twitter ?,23/02/2015 7:04,38.5379637,-119.1517923,0,Meh
5.70E+17,negative,1,Bad Flight,0.6304,United,_MikeDWarren_,0,"@united UA1130 Flight was a nightmare!! From poor customer service,having my confirmed seat given away.... +more issues",23/02/2015 7:03,38.39376032,-118.6698542,-21.6,Sad
5.70E+17,neutral,1,,,United,AlMehairiAUH,0,@United to start daily #B777-200ER flights from #Newark to #Milan #Malpensa replacing #B767-400ER on 7APR instead 28MAR #avgeek,23/02/2015 6:59,37.10137513,-119.4704761,0,Meh
5.70E+17,neutral,1,,,United,AlMehairiAUH,0,@United to start daily #B777-200ER flights from #Newark to #Frankfurt @airport_fra replacing #B767-400ER on 2JUL #avgeek,23/02/2015 6:58,36.85081293,-119.3523525,0,Meh
5.70E+17,positive,1,,,United,RChew_FORR,0,@united has the best customer experience via twitter - huge fan!!!,23/02/2015 6:54,37.20741737,-119.9641974,13.69,Happy
5.70E+17,neutral,0.6767,,,United,ScottBerry18,0,@united Thank you for your response!,23/02/2015 6:54,37.24767727,-119.6649642,12.8,Happy
5.70E+17,negative,1,Bad Flight,0.6742,United,msu2050,0,@united Flight 683 last night was #bad4business. Will be a long time before I recommend United to anyone.,23/02/2015 6:54,35.56699877,-119.8424601,7.69,Happy
5.70E+17,negative,1,Customer Service Issue,0.3803,United,micheleliston,0,"@united Beyond frustrated  Sked change = no seats, earlier departure and double layover.  Of course only seats are $$++.  Cust svc no help",23/02/2015 6:50,38.34205731,-119.2460572,-19.7,Sad
5.70E+17,negative,1,Flight Booking Problems,0.3564,United,nikodunham,0,"@united working with Lisa J at ORD. she's working hard for us, but this is still VERY disappointing. was on 634 to EWR.",23/02/2015 6:48,35.51752589,-119.8719357,-27.89,Awful
5.70E+17,positive,1,,,United,LindaHotelgal,0,@united love the new 1st class breakfast!,23/02/2015 6:46,35.28080517,-119.335513,46.59,Awesome
5.70E+17,negative,1,Customer Service Issue,0.6397,United,Kris_KAS,0,@united i emailed the customer care via the website form. After a long wait Rachelle resolved my issue. But I'm still irritated w/ united.,23/02/2015 6:42,37.08709619,-119.8814593,-21.29,Sad
5.70E+17,negative,1,Cancelled Flight,1,United,sentientcheese,0,"@united flight Cancelled Flightled,  and the updated one gets me into BWI too Late Flight! I'd be fine with DCA or IAD,  just arriving earlier!  Help!",23/02/2015 6:42,39.63381064,-119.6094692,25.1,Awesome
5.70E+17,negative,1,Customer Service Issue,0.6677,United,ProudDevilAlum,0,@united so is the ^JJ standing for Just Joking?  I am not finding the humor.,23/02/2015 6:40,34.80448076,-120.6249725,-20.6,Sad
5.70E+17,neutral,1,,,United,e_russell,0,@united Left item n the seatback on UA1260. Is there any way to call DCA to ask if they have the item? Already submitted lost &amp; found report,23/02/2015 6:38,37.97230534,-119.2303398,-2.5,Sad
5.70E+17,negative,0.6803,Can't Tell,0.6803,United,CigarNate,0,@united at this point I made it home on my own.,23/02/2015 6:37,36.24521867,-118.786509,0,Meh
5.70E+17,neutral,1,,,United,The5y5Adm1n,0,@united I DM'd child's birthdate and full name.,23/02/2015 6:35,34.72820931,-119.5600738,0,Meh
5.70E+17,positive,1,,,United,crsmoore,0,@united Thanks for looking into this and for getting back to me via DM. Glad to hear my bag is finally being delivered to me. Thanks again!,23/02/2015 6:35,35.92430424,-119.6250122,18.2,Happy
5.70E+17,negative,0.7139,Customer Service Issue,0.3709,United,keithpresser,0,"@united I would like to talk to a customer service agent about the service / non service I received on my last flight a a week or so a go.
J",23/02/2015 6:32,33.4072136,-120.0270128,0.8,Meh
5.70E+17,negative,1,Cancelled Flight,1,United,generationKYLIE,0,"@united you Cancelled Flight my flight. I wait in line to get rebooked, when I'm at the front you make me go to another gate and I lose my place.",23/02/2015 6:31,39.97666784,-119.7903502,-16.7,Sad
5.70E+17,negative,0.6782,Customer Service Issue,0.6782,United,unibrowd,0,@united it wasn't a comment. It was a question. But thanks for your copy and paste response,23/02/2015 6:28,37.59955258,-119.6372382,21,Happy
5.70E+17,neutral,0.694,,,United,artistanxiety,0,@united Lisa J is amazing the guy not so much.,23/02/2015 6:28,37.28884721,-119.6009432,9.6,Happy
5.70E+17,negative,1,Can't Tell,0.6919,United,mbelliss,0,"@united you failed me last week at IAH. Next intl trip on Delta. Small ual flight from lax booked, that's it!",23/02/2015 6:26,36.31122843,-119.6575646,-10,Sad
5.70E+17,negative,1,Late Flight,0.6947,United,JackKelleher920,0,@united We were supposed to board at 605. They just brought the plane from the hanger! WTF did they not know there was a flight?1153 Lax-EWR,23/02/2015 6:25,38.04139951,-119.3409901,0,Meh
5.70E+17,positive,1,,,United,mbelliss,0,@united flew from sdf to ATL to Tampa on Delta. Left early. Arrived early. Crew helpful. Wifi worked!!,23/02/2015 6:23,36.2244722,-118.8853217,9.3,Happy
5.70E+17,neutral,1,,,United,The5y5Adm1n,0,@united two years old.  Birthdate 11/13/2012,23/02/2015 6:23,37.63630914,-118.8969143,0,Meh
5.70E+17,negative,1,Customer Service Issue,0.6792,United,mbelliss,0,@united how about starting without the robotic response?,23/02/2015 6:23,37.04806022,-118.9178605,-23.5,Sad
5.70E+17,neutral,1,,,United,nicoleleigh85,0,@united I already did.,23/02/2015 6:21,40.80559119,-119.5171073,0,Meh
5.70E+17,negative,1,Bad Flight,0.6804,United,JohntheKiwi,0,"@united You can't control turbulence, but you can control customer experience, lot of scared people up here.",23/02/2015 6:20,35.88600262,-120.5782404,1,Meh
5.70E+17,negative,1,Bad Flight,0.7003,United,JohntheKiwi,0,"@united Currently on UA862, 20 minutes of the worst turbulence I've ever experienced, and ZERO communication from the flight deck.",23/02/2015 6:19,34.43553647,-119.6690796,-18.2,Sad
5.70E+17,negative,1,Flight Attendant Complaints,0.6517,United,artistanxiety,0,"@united yes, but it's not looking. The ticket agent at out terminal dismissed us and we missed a chance at a Miami flight then to DR",23/02/2015 6:18,37.97823236,-119.5575703,2.2,Happy
5.70E+17,negative,1,Customer Service Issue,1,United,Kris_KAS,0,@united I have been told twice my issue has been resolved and twice it has not been. And when I write an email it bounces?! #worstservice,23/02/2015 6:18,33.92341173,-119.2891214,-1.89,Meh
5.70E+17,negative,0.6466,Late Flight,0.342,United,ScottHRoth,0,@united flight 433 lets go you look like clowns no one is giving up 1st class for $500,23/02/2015 6:17,37.39934291,-119.8244635,0,Meh
5.70E+17,neutral,1,,,United,chaddock38,0,@united what would it cost,23/02/2015 6:16,34.54852755,-119.5802336,-15.39,Sad
5.70E+17,negative,1,Customer Service Issue,0.6792,United,Kris_KAS,0,@united I'm on hold for the 4th time waiting for you to resolve and issue with a flight for my 6-year-old son. #terribleservice #NoService,23/02/2015 6:14,34.04364812,-118.5080232,0,Meh
5.70E+17,positive,1,,,United,gwen1013,0,@united Cool. Thank you.,23/02/2015 6:08,35.74254211,-120.6952321,26,Awesome
5.70E+17,neutral,0.6444,,0,United,Nic_Thoman23,0,@united I've got a campus visit in an hour and I'm still wearing the same clothes...,23/02/2015 6:07,32.08136793,-120.2760436,-4.4,Sad
5.70E+17,neutral,0.6949,,,United,The5y5Adm1n,0,@United Adopting 2 yr old child from Ethiopia. Flying from ADD to GRR on 2/28.  Need to add child to reservation and get costs.  Help!  Thx,23/02/2015 6:06,38.93834548,-119.3960614,10,Happy
5.70E+17,positive,1,,,United,adamdpeterson,0,@United I'd like to thank and recognize Terri P at Dulles for going out of her way to get me back on my Raleigh flight,23/02/2015 6:04,37.45017695,-119.3828288,3.9,Happy
5.70E+17,negative,1,Customer Service Issue,0.6802,United,TDaulongPerfMgt,0,@united as a freq flyer it makes me sad to see cust needing assistance treated so poorly. #ServiceFail,23/02/2015 6:03,32.86057062,-119.2841634,-4.9,Sad
5.70E+17,neutral,1,,,United,chaddock38,0,"@united good morning, any first class upgrades available for ua1619 Feb 25  rsw to ewr? I need 4 seats please",23/02/2015 6:02,38.3831611,-119.0142991,0.6,Meh
5.70E+17,negative,1,Late Flight,0.6799,United,scottychadwick,0,@united day 3 of this Saga maybe they'll finally make it home.Intentional or not it not gonna get them back there vacation days #badservice,23/02/2015 5:59,34.95187399,-119.6419568,2.4,Happy
5.70E+17,negative,1,Customer Service Issue,1,United,krichards0488,0,"@united No, thanks. I'm sick of your company's lousy excuse for customer service. I'm never flying United again.",23/02/2015 5:57,32.64194816,-120.2722337,-7.19,Sad
5.70E+17,negative,1,Customer Service Issue,1,United,craigsmail,0,@united current hold time AFTER speaking to rep to have tix reissued is 42 mins - why so long &amp; why not make this option available online?,23/02/2015 5:56,38.37713892,-120.1651636,2.79,Happy
5.70E+17,negative,1,Customer Service Issue,0.6651,United,jimbuckley13,0,@united I understand ppl make mistakes but don't code something in a way that we can't get reimbursed when it's YOUR fault. Just blatant LIE,23/02/2015 5:54,36.4531585,-119.6908395,-95,Awful
5.70E+17,negative,1,Lost Luggage,1,United,artistanxiety,0,@united also forgot add our bag is probably going to just sit in New Jersey because of a missed connection.,23/02/2015 5:53,39.69266851,-119.7494802,-4.4,Sad
5.70E+17,negative,1,Late Flight,0.6444,United,artistanxiety,0,@united jx4s2t if you can out today would be great it's our honeymoon and this delay you has put a damper on iy,23/02/2015 5:51,37.52589003,-120.2023297,-1.7,Meh
5.70E+17,negative,1,Late Flight,1,United,SAlhir,0,.@united Not what's been shared by the pilot with passengers!,23/02/2015 5:51,38.35166258,-119.0828184,0,Meh
5.70E+17,negative,1,Flight Booking Problems,0.6744,United,TheHos,0,@united WHERE IS MY RECEIPT! I upgraded return leg and 6 months Late Flightr still NO receipt! http://t.co/DAjWzhLVyu,23/02/2015 5:49,33.90790845,-118.9687284,0.4,Meh
5.70E+17,negative,1,Flight Booking Problems,0.6966,United,xtin_t,0,@United how is it that I book a flight with a reserved seat and then go to check in and find out I have no seat?  WTF.,23/02/2015 5:49,36.35387164,-118.6117908,0.4,Meh
5.70E+17,negative,1,Flight Attendant Complaints,0.6899,United,nikodunham,0,"@united they're not, actually. gate agent was so rude. now standing in a line waiting for reFlight Booking Problems. missed the only flight to STI. awful.",23/02/2015 5:47,38.46675172,-120.4066335,-5.8,Sad
5.70E+17,negative,1,Customer Service Issue,1,United,mbelliss,0,@united I'm not sure you can do anything as this has been building up over time! Other than promises from your CEO service has gotten worse!,23/02/2015 5:47,40.04150387,-119.604738,-18.7,Sad
5.70E+17,negative,1,Bad Flight,1,United,e_russell,0,@united wi-fi on 737-800 (aircraft 3511) didn't work entire ORD-DCA flight this morning,23/02/2015 5:41,35.29401144,-119.3163256,-4.4,Sad
5.70E+17,negative,1,Cancelled Flight,1,United,HeidiJern,0,"@united Cancelled Flightled my direct flight Newark-Brussels last night, now 7 hours behind schedule. In EU compensation would be a given, but in US?",23/02/2015 5:38,40.43356376,-118.8625511,-2.7,Sad
5.70E+17,negative,1,Late Flight,1,United,crog,0,".@united You may ""dislike delays"" but I paid you .We had an agreement that I paid you and you got me to my destination at a certain time.",23/02/2015 5:37,35.75385307,-119.2738218,-1.79,Meh
5.70E+17,negative,1,Cancelled Flight,0.3516,United,brendanrd,0,@united #epicfail on #CX as flight from Frankfurt to San Francisco now going to Chicago as flight crew out of hours due to de-icing delay,23/02/2015 5:32,37.98390459,-120.2819251,-2.79,Sad
5.70E+17,neutral,1,,,United,D_WaYnE_01,0,@united DM sent as requested. Make sure you follow back so you can DM me back. Thanks,23/02/2015 5:32,37.38208971,-118.6943383,21.89,Happy
5.70E+17,negative,1,Late Flight,0.7684,United,MrEschatologist,0,"@united I'm aware of the flight details, thanks. Three hours Late Flight a crew that could not give less of a shit",23/02/2015 5:29,36.8126531,-119.509925,9,Happy
5.70E+17,neutral,0.6551,,0,United,anthonyNYSSF,0,@united please help http://t.co/t5mRj5Yw6I,23/02/2015 5:29,35.61494336,-120.6578745,32.9,Awesome
5.70E+17,negative,1,Late Flight,1,United,MrEschatologist,0,@united Making sure your flights aren't delayed due to poor maintenance would be a start.,23/02/2015 5:28,37.90422596,-119.1101915,6.4,Happy
5.70E+17,negative,1,Customer Service Issue,0.6667,United,alysabaker,0,@united hilarious,23/02/2015 5:26,36.82530344,-120.5387364,76.8,Awesome
5.70E+17,negative,1,Customer Service Issue,1,United,alysabaker,0,@united hahahahaha ya tried that already,23/02/2015 5:26,36.15379445,-119.544199,0,Meh
5.70E+17,neutral,0.6771,,0,United,paulweldele,0,@united WHy is my KTN not showing on my boarding?  Why is TSA pre-check not applying to my boarding pass?,23/02/2015 5:24,36.09587533,-120.1661967,0,Meh
5.70E+17,negative,1,Lost Luggage,0.6472,United,MikeShor,0,"@United ""Your bag may or may not be at the airport. Unfortunately, no one at the airport is picking up the phone or responding to messages.""",23/02/2015 5:22,37.31754074,-119.6506895,-2.59,Sad
5.70E+17,negative,1,Can't Tell,0.6474,United,d_goodspeed,0,@united funny I paid to check my bag and now flight 1086 is BEGGING folks to check bags for free 1 hour before flight. #notcool,23/02/2015 5:21,34.07448366,-119.3759615,2.4,Happy
5.70E+17,negative,0.6495,Lost Luggage,0.3349,United,fredcarlton,0,"@united nope not here. You need a little red stamp from the counter. Check yourself, before you wreck yourself son http://t.co/0pRGySvuRm",23/02/2015 5:20,36.49380848,-119.7534682,-3.09,Sad
5.70E+17,negative,0.3804,Flight Booking Problems,0.3804,United,hart0277,0,"@united wasn't trying to Cancelled Flight, just trying to change my award ticket, same date and place, but thanks for sending the link, I know the fee",23/02/2015 5:12,34.42787054,-119.2935565,8.3,Happy
